Ligand,Conformer,E_vdw,Area,Volume,Sigma_moment(1),Sigma_moment(2),Sigma_moment(3),Sigma_moment(4),Sigma_moment(5),Sigma_moment(6),H_bond(accept),H_bond(donor)
S-35-tBu-C4-TUNEPHOS_1,CONF_0377,866.6198,1697.3068,-100.0,108.0,-34.1,36.145721,-17.7,19.673827,0.0002,0.0247,
S-35-tBu-C4-TUNEPHOS_1,CONF_0384,864.0194,1682.6074,-100.0,111.0,-32.2,38.923309,-15.1,23.154048,0.0554,0.0224,
S-35-tBu-C4-TUNEPHOS_1,CONF_0386,860.2437,1690.3836,-100.0,110.0,-31.3,36.837579,-14.8,20.476844,0.03,0.0331,
S-35-tBu-C4-TUNEPHOS_1,CONF_0397,857.6698,1676.271,-100.0,111.0,-31.3,41.895011,-7.152143,42.289928,0.1927,0.0291,
S-35-tBu-C4-TUNEPHOS_1,CONF_0402,879.8228,1712.3298,-100.0,110.0,-33.9,35.991907,-16.8,19.144172,0.0022,0.0219,
S-35-tBu-C4-TUNEPHOS_1,CONF_0403,858.136,1687.778,-100.0,109.0,-31.9,36.516155,-15.0,20.674695,0.0378,0.0311,
S-35-tBu-C4-TUNEPHOS_1,CONF_0406,866.9144,1697.0876,-100.0,108.0,-34.1,36.123962,-17.7,19.671665,0.0001,0.0254,
S-35-tBu-C4-TUNEPHOS_1,CONF_0410,867.1395,1698.3461,-100.0,109.0,-34.0,36.117328,-17.5,19.573015,0.0002,0.0221,
S-35-tBu-C4-TUNEPHOS_1,CONF_0425,864.7997,1692.6155,-100.0,111.0,-32.7,36.270373,-16.1,19.073794,0.0046,0.0324,
S-35-tBu-C4-TUNEPHOS_1,CONF_0426,871.8364,1705.6221,-100.0,110.0,-33.2,35.711588,-16.4,18.903155,0.0039,0.0336,
S-35-tBu-C4-TUNEPHOS_1,CONF_0435,871.0451,1704.6943,-100.0,110.0,-33.4,35.659244,-16.6,18.813051,0.0016,0.0335,
S-35-tBu-C4-TUNEPHOS_1,CONF_0444,870.8789,1703.9327,-100.0,109.0,-33.7,35.528789,-16.6,18.567803,0.0021,0.0211,
S-35-tBu-C4-TUNEPHOS_1,CONF_0450,858.398,1679.0184,-100.0,108.0,-33.6,36.159724,-17.4,19.720377,0.0017,0.0155,
S-35-tBu-C4-TUNEPHOS_1,CONF_0451,869.9595,1703.1691,-100.0,110.0,-31.8,37.644238,-15.2,21.683464,0.0324,0.0419,
S-35-tBu-C4-TUNEPHOS_1,CONF_0459,854.2195,1682.623,-100.0,107.0,-31.1,36.568766,-14.4,22.254679,0.0487,0.0342,
S-35-tBu-C4-TUNEPHOS_1,CONF_0460,858.9544,1688.7161,-100.0,109.0,-31.8,36.456499,-14.9,20.621875,0.0376,0.0312,
S-35-tBu-C4-TUNEPHOS_1,CONF_0470,867.6283,1698.8359,-100.0,108.0,-34.1,36.054947,-17.6,19.608987,0.0002,0.0247,
S-35-tBu-C4-TUNEPHOS_1,CONF_0483,860.2862,1691.0252,-100.0,110.0,-31.3,36.788452,-14.8,20.447477,0.0301,0.033,
S-35-tBu-C4-TUNEPHOS_1,CONF_0494,866.8754,1700.4466,-100.0,108.0,-32.4,35.184968,-15.9,18.835261,0.0019,0.0334,
S-35-tBu-C4-TUNEPHOS_1,CONF_0496,874.8874,1706.1016,-100.0,109.0,-31.3,36.986026,-13.9,21.922254,0.0805,0.027,
S-35-tBu-C4-TUNEPHOS_1,CONF_0497,875.7923,1706.1317,-100.0,110.0,-34.2,36.028704,-17.0,19.067201,0.0011,0.0227,
S-35-tBu-C4-TUNEPHOS_1,CONF_0499,867.4258,1701.8855,-100.0,108.0,-32.4,35.12583,-16.0,18.741784,0.0013,0.0333,
S-35-tBu-C4-TUNEPHOS_1,CONF_0523,869.2366,1701.5636,-100.0,108.0,-34.0,36.064958,-17.5,19.594587,0.0003,0.0227,
S-35-tBu-C4-TUNEPHOS_1,CONF_0524,867.7909,1700.8735,-100.0,110.0,-33.7,36.071504,-17.0,19.21114,0.0016,0.0337,
S-35-tBu-C4-TUNEPHOS_1,CONF_0528,868.3013,1699.9331,-100.0,111.0,-32.7,36.183697,-16.0,19.022191,0.0046,0.0321,
S-35-tBu-C4-TUNEPHOS_1,CONF_0580,858.8145,1686.0978,-100.0,107.0,-31.9,35.227056,-16.1,18.89376,0.0,0.0342,
S-35-tBu-C4-TUNEPHOS_1,CONF_0600,864.7402,1697.9161,-100.0,109.0,-32.2,36.097127,-16.1,19.367476,0.0007,0.0339,
S-35-tBu-C4-TUNEPHOS_1,CONF_0678,865.1058,1689.6642,-100.0,109.0,-31.7,35.777198,-15.0,18.889392,0.0037,0.0193,
S-35-tBu-C4-TUNEPHOS_1,CONF_0726,868.1535,1690.2131,-100.0,111.0,-33.8,38.233939,-20.0,24.966991,0.0007,0.1887,
S-35-tBu-C4-TUNEPHOS_1,CONF_0748,865.878,1685.7957,-100.0,112.0,-28.5,47.813348,16.411796,112.0,0.2928,0.0272,
S-35-tBu-C4-TUNEPHOS_1,CONF_0749,870.6513,1690.8695,-100.0,110.0,-31.5,35.70016,-15.6,18.839278,0.0008,0.0381,
S-35-tBu-C4-TUNEPHOS_1,CONF_0750,870.649,1696.3745,-100.0,110.0,-33.0,36.530393,-16.8,20.272843,0.0041,0.0597,
S-35-tBu-C4-TUNEPHOS_1,CONF_0761,867.0914,1688.956,-100.0,109.0,-32.5,37.14307,-18.8,23.937814,0.0032,0.1782,
S-35-tBu-C4-TUNEPHOS_1,CONF_0778,866.0651,1686.7139,-100.0,112.0,-28.5,47.958158,16.396247,112.0,0.2928,0.0271,
S-35-tBu-C4-TUNEPHOS_1,CONF_0785,867.8328,1685.2874,-100.0,112.0,-28.9,47.97998,16.16631,112.0,0.2917,0.0234,
S-35-tBu-C2-TUNEPHOS_1,CONF_0003,849.6443,1656.2794,-100.0,110.0,-39.7,39.939756,-23.9,25.260181,0.0,0.141,
S-35-tBu-C2-TUNEPHOS_1,CONF_0047,847.9526,1657.333,-100.0,110.0,-37.6,40.015765,-23.6,27.56327,0.0018,0.2157,
S-35-tBu-C2-TUNEPHOS_1,CONF_0053,845.0023,1663.2651,-100.0,109.0,-38.3,39.901704,-24.1,27.371583,0.0002,0.215,
S-35-tBu-C2-TUNEPHOS_1,CONF_0066,839.2501,1650.0754,-100.0,114.0,-40.2,43.326017,-23.8,27.744813,0.0089,0.121,
S-35-tBu-C2-TUNEPHOS_1,CONF_0087,840.3931,1652.1471,-100.0,114.0,-40.2,43.40688,-23.8,27.868553,0.0092,0.1252,
S-35-tBu-C2-TUNEPHOS_1,CONF_0094,848.4789,1649.237,-100.0,110.0,-36.6,35.973589,-18.8,18.318706,0.0,0.0141,
S-35-tBu-C2-TUNEPHOS_1,CONF_0104,850.3221,1648.1667,-100.0,111.0,-36.7,36.782109,-18.9,19.146553,0.002,0.0155,
S-35-tBu-C2-TUNEPHOS_1,CONF_0111,864.7048,1663.9428,-100.0,111.0,-36.4,35.806837,-18.0,17.675841,0.0,0.0087,
S-35-tBu-C2-TUNEPHOS_1,CONF_0124,869.7446,1682.3018,-100.0,112.0,-35.7,38.949487,-16.8,23.826278,0.0901,0.0407,
S-35-tBu-C2-TUNEPHOS_1,CONF_0138,850.1031,1645.0207,-100.0,110.0,-36.4,36.603527,-19.3,19.555363,0.001,0.0297,
S-35-tBu-C2-TUNEPHOS_1,CONF_0145,847.5342,1643.5882,-100.0,109.0,-36.7,36.265776,-19.6,19.256751,0.0,0.0279,
S-35-tBu-C2-TUNEPHOS_1,CONF_0150,861.7203,1658.5861,-100.0,111.0,-36.5,36.001983,-18.5,18.178467,0.0,0.0079,
S-35-tBu-C2-TUNEPHOS_1,CONF_0154,842.027,1642.6439,-100.0,108.0,-36.4,35.408992,-19.1,18.451679,0.0,0.0217,
S-35-tBu-C2-TUNEPHOS_1,CONF_0162,854.6191,1649.0796,-100.0,112.0,-38.0,39.910896,-23.4,25.401369,0.0,0.1847,
S-35-tBu-C2-TUNEPHOS_1,CONF_0165,848.522,1643.3626,-100.0,111.0,-37.7,38.649417,-22.4,23.728703,0.0,0.147,
S-35-tBu-C2-TUNEPHOS_1,CONF_0168,857.8599,1656.7839,-100.0,112.0,-36.6,37.506204,-19.2,20.387067,0.0031,0.0486,
S-35-tBu-C2-TUNEPHOS_1,CONF_0169,846.7606,1649.7874,-100.0,110.0,-36.2,37.365042,-18.4,20.943024,0.0264,0.0269,
S-35-tBu-C2-TUNEPHOS_1,CONF_0179,862.9653,1676.0432,-100.0,109.0,-35.6,36.403319,-17.9,19.841303,0.0166,0.037,
S-35-tBu-C2-TUNEPHOS_1,CONF_0189,859.6728,1671.0455,-100.0,110.0,-35.8,35.98409,-18.5,18.907863,0.0001,0.0407,
S-35-tBu-C2-TUNEPHOS_1,CONF_0190,861.1167,1661.8107,-100.0,113.0,-36.7,38.126546,-19.4,20.569541,0.0014,0.0378,
S-35-tBu-C2-TUNEPHOS_1,CONF_0192,868.5094,1681.2906,-100.0,111.0,-36.6,37.212647,-18.8,20.632953,0.0171,0.0401,
S-35-tBu-C2-TUNEPHOS_1,CONF_0210,839.157,1633.1076,-100.0,106.0,-35.9,35.098936,-19.0,18.576963,0.0,0.0256,
S-35-tBu-C2-TUNEPHOS_1,CONF_0224,843.835,1636.2084,-100.0,108.0,-36.4,36.287933,-19.6,19.884549,0.0027,0.04,
S-35-tBu-C2-TUNEPHOS_1,CONF_0234,858.2506,1674.3581,-100.0,108.0,-35.3,36.0797,-18.0,19.802557,0.0143,0.033,
S-35-tBu-C2-TUNEPHOS_1,CONF_0245,846.3696,1632.5113,-100.0,110.0,-37.8,39.577981,-23.3,25.817042,0.0045,0.1948,
S-35-tBu-C2-TUNEPHOS_1,CONF_0252,862.2675,1674.8553,-100.0,110.0,-35.3,37.810547,-16.9,22.666613,0.0743,0.0372,
S-35-tBu-C2-TUNEPHOS_1,CONF_0253,846.7279,1654.6227,-100.0,108.0,-36.4,36.708188,-20.2,20.987722,0.0006,0.067,
S-35-tBu-C2-TUNEPHOS_1,CONF_0266,853.9447,1650.5607,-100.0,109.0,-36.3,36.66582,-20.8,21.588472,0.0,0.1205,
S-35-tBu-C2-TUNEPHOS_1,CONF_0269,852.084,1648.1903,-100.0,110.0,-35.9,37.027508,-19.7,20.678518,0.0,0.0633,
S-35-tBu-C2-TUNEPHOS_1,CONF_0271,860.2954,1668.5565,-100.0,111.0,-35.7,36.427453,-18.5,19.315744,0.0004,0.0441,
S-35-tBu-C2-TUNEPHOS_1,CONF_0275,858.4671,1669.2427,-100.0,110.0,-35.9,36.119985,-18.6,19.140415,0.0004,0.0413,
S-35-tBu-C2-TUNEPHOS_1,CONF_0290,848.8077,1657.3337,-100.0,108.0,-35.3,35.488017,-18.5,19.047931,0.0003,0.0438,
S-35-tBu-C2-TUNEPHOS_1,CONF_0292,845.1654,1642.215,-100.0,111.0,-35.5,36.773483,-18.1,19.035182,0.0,0.0157,
S-35-tBu-C2-TUNEPHOS_1,CONF_0347,838.4844,1620.8983,-100.0,108.0,-36.5,38.532921,-22.1,24.54626,0.0,0.1728,
S-35-tBu-C2-TUNEPHOS_1,CONF_0352,857.6135,1662.0803,-100.0,109.0,-35.6,36.633686,-18.2,20.035372,0.0109,0.0325,
S-35-tBu-C2-TUNEPHOS_1,CONF_0379,850.7526,1661.0036,-100.0,108.0,-35.2,35.225187,-18.3,18.79275,0.0002,0.0432,
S-35-tBu-C2-TUNEPHOS_1,CONF_0387,850.6245,1657.6743,-100.0,109.0,-34.9,36.014743,-18.1,19.244291,0.0,0.0431,
S-35-tBu-C2-TUNEPHOS_1,CONF_0451,853.6509,1659.3467,-100.0,108.0,-35.6,35.781362,-18.8,19.400492,0.0017,0.0382,
S-35-tBu-C2-TUNEPHOS_1,CONF_0454,863.3143,1665.0317,-100.0,110.0,-35.6,37.623299,-17.6,22.28367,0.0594,0.037,
S-35-tBu-C2-TUNEPHOS_1,CONF_0471,857.852,1661.8397,-100.0,110.0,-35.6,37.737222,-17.6,22.3318,0.0596,0.0366,
S-35-tBu-C5-TUNEPHOS_2,CONF_0000,868.5054,1710.5028,-100.0,112.0,-33.7,42.946978,-17.1,32.895794,0.1433,0.1544,
S-35-tBu-C5-TUNEPHOS_2,CONF_0001,872.0803,1719.1764,-100.0,112.0,-34.2,42.257829,-18.0,30.513506,0.1029,0.1334,
S-35-tBu-C5-TUNEPHOS_2,CONF_0026,873.5027,1713.3517,-100.0,111.0,-30.1,47.62093,-2.181091,61.738253,0.5111,0.1677,
S-35-tBu-C5-TUNEPHOS_2,CONF_0027,872.106,1713.7783,-100.0,111.0,-30.0,46.721042,-3.857062,56.228776,0.475,0.1535,
S-35-tBu-C5-TUNEPHOS_2,CONF_0032,872.6084,1729.7237,-100.0,110.0,-30.0,46.948488,-1.126537,62.861681,0.4788,0.1426,
S-35-tBu-C5-TUNEPHOS_2,CONF_0065,884.9065,1723.4858,-100.0,112.0,-31.6,36.252203,-14.1,18.827778,0.0249,0.0039,
S-35-tBu-C5-TUNEPHOS_2,CONF_0076,880.765,1713.5235,-100.0,110.0,-31.6,35.013735,-14.6,17.561467,0.0011,0.0013,
S-35-tBu-C5-TUNEPHOS_2,CONF_0085,881.473,1725.9639,-100.0,108.0,-32.8,34.412928,-15.9,17.550437,0.0001,0.0175,
S-35-tBu-C5-TUNEPHOS_2,CONF_0088,875.514,1721.4346,-100.0,106.0,-31.4,34.088657,-15.0,17.799095,0.0013,0.0166,
S-35-tBu-C5-TUNEPHOS_2,CONF_0108,868.371,1709.2291,-100.0,107.0,-30.7,34.454528,-14.2,18.844913,0.0321,0.026,
S-35-tBu-C5-TUNEPHOS_2,CONF_0109,877.6159,1715.232,-100.0,111.0,-31.8,36.35016,-15.1,18.90257,0.0007,0.0105,
S-35-tBu-C5-TUNEPHOS_2,CONF_0110,875.9325,1719.1663,-100.0,108.0,-31.2,34.473927,-15.0,17.795988,0.0,0.0218,
S-35-tBu-C5-TUNEPHOS_2,CONF_0125,885.6135,1711.2718,-100.0,109.0,-31.7,34.791637,-14.9,17.398707,0.0,0.0046,
S-35-tBu-C5-TUNEPHOS_2,CONF_0127,873.6437,1714.6698,-100.0,108.0,-32.1,34.766827,-15.8,18.170477,0.0019,0.0247,
S-35-tBu-C5-TUNEPHOS_2,CONF_0132,872.2116,1716.3895,-100.0,106.0,-31.2,33.753421,-15.3,17.645082,0.0,0.025,
S-35-tBu-C5-TUNEPHOS_2,CONF_0133,870.2712,1709.4968,-100.0,108.0,-30.5,35.209624,-14.5,19.221281,0.0233,0.0307,
S-35-tBu-C5-TUNEPHOS_2,CONF_0135,878.2527,1715.5639,-100.0,107.0,-32.9,34.677769,-16.7,18.424772,0.0,0.0207,
S-35-tBu-C5-TUNEPHOS_2,CONF_0136,880.9003,1725.7511,-100.0,108.0,-32.8,34.415217,-16.1,17.875735,0.0001,0.0247,
S-35-tBu-C5-TUNEPHOS_2,CONF_0138,886.5763,1730.8261,-100.0,109.0,-33.3,35.078387,-16.5,18.280226,0.0,0.023,
S-35-tBu-C5-TUNEPHOS_2,CONF_0140,882.1783,1729.6155,-100.0,107.0,-32.2,33.974807,-15.8,17.571597,0.0,0.0172,
S-35-tBu-C5-TUNEPHOS_2,CONF_0152,879.7655,1725.4191,-100.0,108.0,-31.8,35.25968,-16.0,18.771689,0.0,0.0286,
S-35-tBu-C5-TUNEPHOS_2,CONF_0155,873.757,1710.8863,-100.0,110.0,-32.1,35.72387,-15.9,18.984119,0.0035,0.0246,
S-35-tBu-C5-TUNEPHOS_2,CONF_0165,864.0016,1703.1307,-100.0,105.0,-30.1,34.717773,-14.1,20.006779,0.0374,0.0275,
S-35-tBu-C5-TUNEPHOS_2,CONF_0167,873.9031,1714.5275,-100.0,108.0,-32.1,34.722992,-15.8,18.133339,0.0015,0.0251,
S-35-tBu-C5-TUNEPHOS_2,CONF_0176,867.6897,1706.8184,-100.0,106.0,-31.5,33.934702,-15.6,17.765566,0.0,0.0244,
S-35-tBu-C5-TUNEPHOS_2,CONF_0179,880.5444,1717.9364,-100.0,106.0,-31.6,34.175189,-16.5,18.7648,0.0,0.0504,
S-35-tBu-C5-TUNEPHOS_2,CONF_0186,889.3076,1736.0826,-100.0,108.0,-32.9,34.812593,-16.3,18.315331,0.0001,0.0296,
S-35-tBu-C5-TUNEPHOS_2,CONF_0195,878.487,1707.2237,-100.0,109.0,-30.9,36.611447,-16.7,21.9155,0.0001,0.1257,
S-35-tBu-C5-TUNEPHOS_2,CONF_0203,871.7503,1709.8093,-100.0,108.0,-31.6,35.407258,-15.9,19.172945,0.0015,0.0319,
S-35-tBu-C5-TUNEPHOS_2,CONF_0212,867.6757,1704.4432,-100.0,108.0,-31.6,35.04459,-15.7,18.71773,0.0013,0.0335,
S-35-tBu-C5-TUNEPHOS_2,CONF_0242,868.0535,1706.1613,-100.0,106.0,-31.5,33.952655,-15.6,17.768826,0.0,0.0245,
S-35-tBu-C5-TUNEPHOS_2,CONF_0328,876.272,1711.7497,-100.0,108.0,-30.8,35.123683,-14.4,18.590097,0.0049,0.0182,
S-35-tBu-C5-TUNEPHOS_2,CONF_0400,872.5711,1703.5592,-100.0,108.0,-30.7,34.209757,-14.5,17.605579,0.0002,0.0278,
S-35-tBu-C5-TUNEPHOS_2,CONF_0416,868.0239,1710.5885,-100.0,108.0,-31.5,36.56313,-16.1,21.682999,0.0181,0.0705,
S-35-tBu-C5-TUNEPHOS_2,CONF_0455,878.0009,1717.5874,-100.0,108.0,-30.8,35.11797,-14.6,18.677092,0.0029,0.0216,
S-35-tBu-C5-TUNEPHOS_2,CONF_0481,871.1839,1703.7987,-100.0,108.0,-31.5,36.352134,-18.3,23.613634,0.0005,0.1849,
S-35-tBu-C5-TUNEPHOS_2,CONF_0508,874.1296,1704.2157,-100.0,110.0,-31.7,35.767682,-15.6,18.9482,0.0016,0.0299,
S-35-tBu-C5-TUNEPHOS_2,CONF_0530,881.8119,1720.6014,-100.0,110.0,-32.6,36.273657,-17.2,20.912599,0.0014,0.0964,
S-35-tBu-C5-TUNEPHOS_2,CONF_0563,871.0147,1700.6332,-100.0,109.0,-31.7,37.52279,-18.8,24.979733,0.0002,0.2,
S-35-tBu-C5-TUNEPHOS_2,CONF_0586,869.7315,1699.2174,-100.0,109.0,-30.3,35.766521,-14.6,19.602034,0.0076,0.0295,
S-35-tBu-C3-TUNAPHOS_2,CONF_0067,842.7024,1652.8279,-100.0,111.0,-33.5,37.940527,-15.1,20.961063,0.0435,0.0082,
S-35-tBu-C3-TUNAPHOS_2,CONF_0076,859.7916,1671.2755,-100.0,112.0,-32.8,36.863325,-14.7,19.144805,0.0213,0.0087,
S-35-tBu-C3-TUNAPHOS_2,CONF_0077,856.1304,1665.2684,-100.0,113.0,-33.1,37.3199,-15.1,19.470914,0.0136,0.0085,
S-35-tBu-C3-TUNAPHOS_2,CONF_0081,870.8958,1689.0109,-100.0,110.0,-34.0,35.590144,-16.7,18.510173,0.0009,0.0264,
S-35-tBu-C3-TUNAPHOS_2,CONF_0084,868.6201,1678.1695,-100.0,112.0,-34.2,35.724741,-16.0,17.379632,0.0,0.0069,
S-35-tBu-C3-TUNAPHOS_2,CONF_0089,871.2023,1690.1451,-100.0,110.0,-34.0,35.655259,-16.7,18.596469,0.0011,0.0274,
S-35-tBu-C3-TUNAPHOS_2,CONF_0091,872.5606,1691.9791,-100.0,110.0,-33.7,35.616808,-16.3,18.565674,0.0032,0.0281,
S-35-tBu-C3-TUNAPHOS_2,CONF_0093,858.9001,1663.9592,-100.0,109.0,-32.7,35.572791,-15.7,18.340893,0.0,0.0164,
S-35-tBu-C3-TUNAPHOS_2,CONF_0096,857.9736,1660.4848,-100.0,110.0,-32.4,37.269048,-14.7,20.594158,0.0287,0.0185,
S-35-tBu-C3-TUNAPHOS_2,CONF_0098,857.7791,1664.5766,-100.0,109.0,-33.3,35.164283,-16.4,17.921957,0.0,0.0161,
S-35-tBu-C3-TUNAPHOS_2,CONF_0099,858.5783,1666.4934,-100.0,111.0,-32.9,37.082194,-15.5,20.227926,0.0205,0.0181,
S-35-tBu-C3-TUNAPHOS_2,CONF_0107,857.9586,1666.71,-100.0,111.0,-34.2,35.99366,-16.9,18.458259,0.0,0.0127,
S-35-tBu-C3-TUNAPHOS_2,CONF_0108,859.1096,1671.165,-100.0,110.0,-34.0,36.326212,-17.9,20.043583,0.0,0.0691,
S-35-tBu-C3-TUNAPHOS_2,CONF_0110,857.0624,1667.0437,-100.0,112.0,-33.5,38.101611,-15.8,20.966247,0.0187,0.0135,
S-35-tBu-C3-TUNAPHOS_2,CONF_0114,858.8683,1670.4813,-100.0,110.0,-34.0,36.031341,-16.8,18.458643,0.0,0.0116,
S-35-tBu-C3-TUNAPHOS_2,CONF_0116,855.525,1663.8365,-100.0,112.0,-33.4,38.107293,-15.6,20.941277,0.0198,0.0117,
S-35-tBu-C3-TUNAPHOS_2,CONF_0123,845.4138,1657.5572,-100.0,108.0,-33.8,34.727076,-16.7,17.773287,0.0,0.0188,
S-35-tBu-C3-TUNAPHOS_2,CONF_0126,869.4381,1684.3499,-100.0,113.0,-33.5,36.977595,-16.4,19.055557,0.001,0.013,
S-35-tBu-C3-TUNAPHOS_2,CONF_0128,864.1918,1690.1823,-100.0,109.0,-33.1,35.350641,-15.8,18.760952,0.0148,0.0368,
S-35-tBu-C3-TUNAPHOS_2,CONF_0130,863.6511,1676.2317,-100.0,114.0,-33.8,39.797068,-17.3,24.171858,0.0419,0.0937,
S-35-tBu-C3-TUNAPHOS_2,CONF_0134,866.0283,1689.6131,-100.0,110.0,-33.3,35.416711,-16.2,18.528941,0.002,0.0368,
S-35-tBu-C3-TUNAPHOS_2,CONF_0136,856.1752,1672.5317,-100.0,109.0,-33.7,34.948198,-16.7,17.902435,0.0,0.0333,
S-35-tBu-C3-TUNAPHOS_2,CONF_0145,864.5471,1689.7038,-100.0,109.0,-33.1,35.019174,-15.7,17.836919,0.0009,0.0234,
S-35-tBu-C3-TUNAPHOS_2,CONF_0148,858.2754,1679.5864,-100.0,109.0,-32.6,34.915117,-15.5,17.782837,0.0,0.0268,
S-35-tBu-C3-TUNAPHOS_2,CONF_0157,876.2002,1697.317,-100.0,111.0,-33.8,35.700553,-16.3,18.640163,0.0032,0.0284,
S-35-tBu-C3-TUNAPHOS_2,CONF_0158,854.2644,1664.3261,-100.0,108.0,-32.5,36.479875,-14.9,21.098633,0.0635,0.0253,
S-35-tBu-C3-TUNAPHOS_2,CONF_0159,868.8569,1686.88,-100.0,110.0,-34.1,35.723711,-16.7,18.640616,0.0016,0.0273,
S-35-tBu-C3-TUNAPHOS_2,CONF_0162,852.8393,1662.4469,-100.0,107.0,-33.5,34.710014,-17.0,18.170172,0.0,0.0258,
S-35-tBu-C3-TUNAPHOS_2,CONF_0163,852.609,1663.9342,-100.0,108.0,-33.0,36.383489,-15.8,20.217706,0.022,0.0243,
S-35-tBu-C3-TUNAPHOS_2,CONF_0166,853.6542,1664.2063,-100.0,107.0,-33.5,34.668223,-17.0,18.122863,0.0,0.0251,
S-35-tBu-C3-TUNAPHOS_2,CONF_0172,851.3047,1660.5858,-100.0,108.0,-33.1,36.36975,-15.9,20.222918,0.0237,0.0235,
S-35-tBu-C3-TUNAPHOS_2,CONF_0179,859.591,1687.9451,-100.0,108.0,-32.8,34.70267,-15.8,17.891959,0.0005,0.0231,
S-35-tBu-C3-TUNAPHOS_2,CONF_0183,856.4677,1685.1702,-100.0,108.0,-32.7,34.792852,-15.7,18.100614,0.0009,0.0239,
S-35-tBu-C3-TUNAPHOS_2,CONF_0189,866.2863,1688.209,-100.0,109.0,-34.0,35.972532,-17.1,19.287854,0.0012,0.0322,
S-35-tBu-C3-TUNAPHOS_2,CONF_0194,864.4527,1685.2684,-100.0,109.0,-34.3,36.122315,-17.5,19.450094,0.0,0.0311,
S-35-tBu-C3-TUNAPHOS_2,CONF_0201,850.0028,1664.9378,-100.0,112.0,-32.7,39.369813,-17.3,25.212832,0.0359,0.1538,
S-35-tBu-C3-TUNAPHOS_2,CONF_0204,848.8836,1658.5657,-100.0,111.0,-33.7,38.037409,-18.6,22.491832,0.0,0.1177,
S-35-tBu-C3-TUNAPHOS_2,CONF_0207,860.3888,1682.5808,-100.0,108.0,-32.7,34.561024,-15.9,18.07794,0.0011,0.037,
S-35-tBu-C3-TUNAPHOS_2,CONF_0208,859.2264,1683.2538,-100.0,108.0,-32.5,34.539675,-15.6,18.209193,0.0078,0.0363,
S-Phanephos_2,CONF_0000,599.1295,974.8775,-100.0,135.0,-58.7,64.165945,-46.0,51.254602,0.0,0.5482,
S-Phanephos_2,CONF_0001,599.2436,975.3724,-100.0,135.0,-58.8,64.28317,-46.3,51.673223,0.0,0.5536,
S-Phanephos_2,CONF_0002,599.2293,967.698,-100.0,133.0,-58.1,62.362771,-43.9,46.811469,0.0,0.4247,
S-Phanephos_2,CONF_0003,601.8917,972.9952,-100.0,141.0,-61.1,68.959059,-50.3,57.254631,0.0,0.557,
S-Phanephos_2,CONF_0004,610.9982,975.2221,-100.0,131.0,-53.2,55.010774,-33.2,32.034769,0.0,0.0734,
S-Phanephos_2,CONF_0005,611.2766,976.0272,-100.0,131.0,-53.3,54.903192,-33.1,31.887057,0.0,0.0702,
S-Phanephos_2,CONF_0006,603.3866,973.4843,-100.0,132.0,-58.2,61.785537,-43.7,46.229498,0.0,0.4229,
S-Phanephos_2,CONF_0007,610.8615,975.194,-100.0,131.0,-53.3,55.035176,-33.2,32.073028,0.0,0.0743,
SRR-C3-TUNEPHOS_2,CONF_0000,617.3468,1017.638,-100.0,131.0,-45.7,51.642399,-26.0,27.496219,0.0,0.0607,
SRR-C3-TUNEPHOS_2,CONF_0001,615.9318,1015.2403,-100.0,131.0,-45.1,51.696263,-25.5,27.612028,0.0004,0.0606,
SRR-C3-TUNEPHOS_2,CONF_0002,636.0291,1032.8152,-100.0,131.0,-45.4,50.090218,-24.5,25.152168,0.0,0.0209,
SRR-C3-TUNEPHOS_2,CONF_0003,634.9354,1029.205,-100.0,131.0,-45.6,50.039236,-24.7,25.141596,0.0,0.0211,
R-35-tBu-4-MeO-Solphos_2,CONF_0031,919.1273,1867.2237,-100.0,137.0,-19.4,58.962363,7.983808,49.912643,0.5548,0.0358,
R-35-tBu-4-MeO-Solphos_2,CONF_0037,929.5073,1891.6602,-100.0,139.0,-17.1,59.560816,11.285613,51.05793,0.5568,0.018,
R-35-tBu-4-MeO-Solphos_2,CONF_0049,915.3286,1861.1378,-100.0,137.0,-18.9,59.356445,9.337798,50.820629,0.57,0.0228,
R-35-tBu-4-MeO-Solphos_2,CONF_0059,917.5126,1877.1302,-100.0,138.0,-16.6,60.279057,12.934323,51.818484,0.6449,0.0029,
R-35-tBu-4-MeO-Solphos_2,CONF_0111,908.9896,1865.6789,-100.0,134.0,-16.6,58.409377,12.690345,51.83954,0.6704,0.0168,
R-35-tBu-4-MeO-Solphos_2,CONF_0128,911.3352,1867.338,-100.0,137.0,-12.2,63.16502,21.676879,62.294016,0.9581,0.0007,
R-35-tBu-4-MeO-Solphos_2,CONF_0194,917.6617,1862.6303,-100.0,136.0,-14.5,63.678054,20.83985,68.042927,0.9223,0.0208,
R-35-tBu-4-MeO-Solphos_2,CONF_0204,923.2758,1872.91,-100.0,138.0,-16.2,60.108351,14.449423,54.369402,0.711,0.0017,
R-35-tBu-4-MeO-Solphos_2,CONF_0211,921.0007,1878.0058,-100.0,138.0,-13.7,62.925597,19.900834,61.492633,0.9261,0.0014,
R-35-tBu-4-MeO-Solphos_2,CONF_0221,919.5549,1869.3914,-100.0,137.0,-19.4,58.692959,8.175736,49.245042,0.5506,0.0244,
