Ligand,Conformer,5-7,5-6,6-7,1-5,2-5,3-5,6-5-7
R-Tol-SDP_1,CONF_0001,232.76,237.91,350.58,231.44,220.47,224.64,96.29
R-Tol-SDP_1,CONF_0002,232.66,236.03,353.08,226.33,220.24,228.58,97.76
R-Tol-SDP_1,CONF_0003,233.3,234.39,358.65,220.89,221.18,231.03,100.14
R-Tol-SDP_1,CONF_0004,239.45,232.91,350.54,228.94,220.07,226.86,95.81
R-Tol-SDP_1,CONF_0005,232.66,236.03,353.08,226.3,220.23,228.59,97.76
R-Tol-SDP_1,CONF_0006,238.36,231.56,356.03,229.04,220.83,225.77,98.5
R-Tol-SDP_1,CONF_0007,236.93,234.79,347.1,232.57,222.27,219.75,94.75
R-Tol-SDP_1,CONF_0008,233.35,234.36,358.69,220.82,221.12,231.02,100.15
R-Tol-SDP_1,CONF_0009,239.44,232.9,350.59,228.86,220.09,226.92,95.83
R-Tol-SDP_1,CONF_0010,232.65,236.05,353.06,226.22,220.22,228.67,97.74
478_1,CONF_0189,231.74,232.6,314.23,221.61,216.98,223.93,85.18
478_1,CONF_0205,231.83,233.67,314.91,220.74,216.81,225.11,85.14
478_1,CONF_0215,231.63,232.69,314.18,221.57,216.99,223.9,85.16
478_1,CONF_0259,231.64,233.34,314.56,221.55,216.96,224.14,85.14
478_1,CONF_0728,231.61,232.64,313.82,221.58,217.01,223.93,85.06
478_1,CONF_0877,231.66,233.35,314.51,221.45,216.97,224.19,85.12
478_1,CONF_0894,231.65,231.13,313.87,222.18,217.83,223.68,85.41
478_1,CONF_0917,231.45,231.66,314.7,220.45,217.12,224.17,85.61
478_1,CONF_0988,231.67,232.71,314.24,221.44,216.98,224.13,85.17
478_1,CONF_1068,231.46,231.63,314.69,220.47,217.15,224.16,85.62
478_1,CONF_1166,232.08,231.42,311.28,220.16,217.49,225.86,84.38
478_1,CONF_1254,231.43,231.59,314.59,220.38,217.18,224.31,85.6
478_1,CONF_1291,231.61,232.68,314.13,221.59,217.05,223.91,85.15
478_1,CONF_1332,231.87,233.73,314.99,220.7,216.81,225.14,85.14
478_1,CONF_1441,231.44,231.47,314.49,220.92,217.17,224.13,85.59
478_1,CONF_1505,231.39,231.61,314.38,220.39,217.09,224.17,85.53
478_1,CONF_1594,231.79,233.37,317.58,219.05,217.93,225.03,86.11
478_1,CONF_1615,231.44,233.16,312.73,220.65,218.35,227.03,84.62
478_1,CONF_1625,232.57,234.18,315.7,218.51,217.11,231.03,85.12
478_1,CONF_1632,231.11,234.39,314.88,221.38,217.04,224.75,85.13
478_1,CONF_1798,231.45,231.66,314.7,220.46,217.11,224.22,85.62
478_1,CONF_1884,232.22,231.48,313.41,220.04,217.82,226.17,85.05
478_1,CONF_1911,231.65,230.48,313.97,220.64,217.3,224.13,85.59
478_1,CONF_1978,231.45,231.49,314.54,220.92,217.18,224.17,85.6
478_1,CONF_1994,231.4,231.55,314.28,220.49,217.1,224.17,85.51
478_1,CONF_2014,232.45,234.52,316.57,218.28,217.49,231.4,85.36
478_1,CONF_2015,231.13,234.37,314.86,221.37,217.01,224.73,85.12
478_1,CONF_2107,231.45,231.61,314.62,220.44,217.15,224.2,85.6
478_1,CONF_2299,231.72,233.6,313.31,218.61,217.49,230.32,84.65
478_1,CONF_2339,231.95,233.13,314.1,220.69,216.73,224.8,84.97
478_1,CONF_2365,231.72,233.37,314.55,221.35,216.94,224.32,85.11
478_1,CONF_2516,231.61,232.05,315.55,220.22,218.04,224.85,85.78
478_1,CONF_2586,233.3,235.24,311.64,219.53,216.33,228.86,83.39
478_1,CONF_2661,232.09,234.18,316.58,218.57,217.78,231.6,85.52
478_1,CONF_2712,231.75,234.35,314.99,220.06,217.63,231.62,85.03
478_1,CONF_2723,231.96,232.55,313.05,222.94,216.57,222.25,84.75
478_1,CONF_2771,231.92,231.85,313.71,221.51,217.91,224.97,85.13
478_1,CONF_2793,232.39,231.13,314.16,219.8,216.99,224.33,85.34
478_1,CONF_2852,231.25,229.78,311.3,219.42,216.67,226.19,84.94
478_1,CONF_2927,233.46,234.19,312.08,219.04,216.84,229.87,83.72
R-Segphos_1,CONF_0000,237.11,233.23,341.16,226.29,221.69,230.31,92.99
R-Segphos_1,CONF_0001,237.07,233.21,341.11,226.37,221.74,230.32,92.99
R-Segphos_1,CONF_0002,233.22,236.18,343.22,223.14,219.89,228.98,93.97
R-Segphos_1,CONF_0003,234.53,234.41,344.09,223.67,221.66,228.87,94.41
R-Segphos_1,CONF_0004,234.47,234.43,344.06,223.66,221.6,228.88,94.41
R-Segphos_1,CONF_0005,234.44,236.61,343.84,223.94,219.47,229.48,93.76
R-Segphos_1,CONF_0006,235.47,235.38,355.02,223.14,219.08,228.84,97.88
R-Segphos_1,CONF_0007,234.43,234.45,344.11,229.02,221.62,223.46,94.43
R-Segphos_1,CONF_0008,234.43,236.62,343.61,223.59,219.41,229.85,93.68
R-Segphos_1,CONF_0009,233.21,236.19,343.37,223.07,219.89,228.97,94.02
R-Segphos_1,CONF_0010,234.5,234.43,344.05,223.69,221.61,228.86,94.4
R-Segphos_1,CONF_0011,234.51,234.41,344.04,223.65,221.62,228.85,94.4
R-Segphos_1,CONF_0012,233.19,236.19,343.17,223.13,219.9,228.95,93.96
475_1,CONF_0016,231.39,232.11,314.36,225.98,220.58,224.33,85.41
475_1,CONF_0118,231.5,231.28,312.74,223.34,220.66,226.97,85.03
475_1,CONF_0130,231.54,231.82,314.02,226.79,220.63,223.6,85.33
475_1,CONF_0301,240.43,232.67,316.28,222.5,216.16,230.98,83.89
475_1,CONF_0497,231.61,231.8,313.36,226.83,220.57,223.37,85.1
475_1,CONF_0689,232.03,233.37,314.05,219.87,219.01,227.72,84.88
475_1,CONF_0716,231.21,231.21,312.53,227.57,220.53,222.19,85.04
475_1,CONF_0770,231.11,231.95,313.23,226.11,220.24,223.03,85.13
475_1,CONF_0781,232.25,233.58,314.31,219.92,218.9,227.08,84.87
475_1,CONF_0892,231.46,230.77,312.17,226.53,221.64,225.78,84.96
475_1,CONF_0953,231.33,231.63,312.71,226.07,220.05,222.5,84.98
475_1,CONF_0962,232.57,232.26,313.99,226.94,219.24,221.04,84.98
475_1,CONF_0969,232.11,232.51,313.58,225.7,219.13,222.0,84.89
475_1,CONF_0975,231.22,231.24,310.83,227.37,221.76,226.04,84.46
475_1,CONF_0998,231.32,231.61,312.72,226.07,220.04,222.47,84.99
475_1,CONF_1226,231.95,234.12,314.92,219.84,217.98,227.79,85.01
475_1,CONF_1231,231.88,232.22,315.38,226.09,220.6,224.39,85.62
475_1,CONF_1356,231.94,232.92,312.07,221.66,219.8,228.13,84.34
475_1,CONF_1379,233.88,232.81,316.26,226.29,219.44,223.04,85.32
475_1,CONF_1420,232.57,231.43,312.17,227.34,221.6,227.34,84.56
475_1,CONF_1426,245.02,235.1,317.89,220.1,213.88,229.15,82.89
475_1,CONF_1540,232.53,232.27,311.78,227.67,220.35,223.89,84.26
475_1,CONF_1557,231.39,231.37,312.25,226.47,221.75,226.97,84.87
475_1,CONF_1778,230.59,231.36,311.38,225.22,220.85,224.83,84.76
475_1,CONF_1782,234.92,233.99,314.23,221.16,217.83,236.49,84.15
475_1,CONF_1793,233.22,232.41,312.39,223.98,220.48,228.95,84.27
475_1,CONF_1837,231.4,231.39,312.19,226.41,221.78,227.13,84.84
475_1,CONF_1926,232.21,232.64,311.76,224.11,220.42,227.75,84.24
475_1,CONF_2112,233.31,234.86,314.76,225.2,220.06,226.59,84.49
475_1,CONF_2204,232.67,232.65,314.24,220.95,219.37,227.97,84.96
475_1,CONF_2371,232.69,232.61,315.47,220.49,218.92,226.21,85.37
475_1,CONF_2427,231.82,232.17,314.17,226.56,220.37,223.76,85.24
475_1,CONF_2443,233.24,232.99,315.81,221.96,219.04,225.87,85.27
475_1,CONF_2528,232.32,232.73,313.99,221.68,219.64,227.53,84.93
475_1,CONF_2577,231.5,231.93,314.44,226.41,220.68,224.13,85.46
475_1,CONF_2588,230.75,231.69,312.49,226.84,220.57,223.18,85.02
475_1,CONF_2610,231.77,231.69,312.52,222.84,220.53,227.11,84.8
475_1,CONF_2615,232.1,231.39,314.3,224.12,220.6,226.25,85.39
475_1,CONF_2649,232.25,232.67,311.73,224.01,220.39,227.8,84.21
475_1,CONF_2924,232.69,232.72,314.33,220.77,219.29,228.03,84.97
R-DTBM-SEGPHOS_1,CONF_0032,231.77,235.05,338.08,223.34,219.86,227.97,92.8
R-DTBM-SEGPHOS_1,CONF_0037,231.79,235.03,338.11,223.34,219.87,227.97,92.82
R-DTBM-SEGPHOS_1,CONF_0045,232.16,234.78,338.77,222.59,219.75,228.61,93.02
R-DTBM-SEGPHOS_1,CONF_0049,231.77,235.12,337.68,223.08,219.76,228.14,92.64
R-DTBM-SEGPHOS_1,CONF_0053,231.87,235.33,339.47,222.69,219.78,228.43,93.2
R-DTBM-SEGPHOS_1,CONF_0055,235.07,231.79,338.12,227.95,219.83,223.33,92.81
R-DTBM-SEGPHOS_1,CONF_0057,232.17,234.82,338.85,222.51,219.73,228.66,93.04
R-DTBM-SEGPHOS_1,CONF_0061,231.87,235.35,339.39,222.64,219.77,228.5,93.17
R-DTBM-SEGPHOS_1,CONF_0070,231.56,234.56,336.62,222.59,219.74,228.5,92.47
R-DTBM-SEGPHOS_1,CONF_0084,234.54,231.55,336.64,228.49,219.73,222.58,92.48
R-DTBM-SEGPHOS_1,CONF_0114,235.72,232.03,334.0,229.07,218.31,221.43,91.13
R-DTBM-SEGPHOS_1,CONF_0132,232.73,233.48,344.59,222.1,219.32,228.39,95.31
R-DTBM-SEGPHOS_1,CONF_0143,231.48,234.85,334.3,222.03,219.47,228.86,91.59
R-DTBM-SEGPHOS_1,CONF_0148,232.79,233.46,344.65,222.14,219.28,228.29,95.33
R-DTBM-SEGPHOS_1,CONF_0172,234.48,231.2,333.77,229.12,219.36,221.49,91.57
R-DTBM-SEGPHOS_1,CONF_0175,231.98,235.97,333.75,222.19,218.79,230.92,90.99
R-DTBM-SEGPHOS_1,CONF_0205,235.79,231.71,333.94,231.22,218.61,221.31,91.17
R-DTBM-SEGPHOS_1,CONF_0220,235.85,232.31,334.14,228.74,218.17,221.58,91.08
R-DTBM-SEGPHOS_1,CONF_0224,232.76,233.52,344.66,222.11,219.34,228.38,95.32
R-DTBM-SEGPHOS_1,CONF_0244,232.96,233.26,344.54,222.42,219.39,227.51,95.3
R-DTBM-SEGPHOS_1,CONF_0254,232.74,233.52,344.58,222.07,219.39,228.49,95.3
R-DTBM-SEGPHOS_1,CONF_0294,235.7,231.8,334.02,228.77,218.31,221.53,91.2
R-DTBM-SEGPHOS_1,CONF_0349,232.86,232.23,343.9,221.97,220.82,227.89,95.37
R-DTBM-SEGPHOS_1,CONF_0385,232.89,232.61,344.1,222.2,221.0,227.95,95.33
R-DTBM-SEGPHOS_1,CONF_0397,235.91,232.21,333.75,228.59,218.38,222.19,90.95
R-DTBM-SEGPHOS_1,CONF_0416,232.81,233.1,345.24,222.1,219.5,227.55,95.64
R-DTBM-SEGPHOS_1,CONF_0452,235.97,232.22,333.72,228.61,218.39,222.16,90.92
R-DTBM-SEGPHOS_1,CONF_0482,233.03,232.45,344.42,222.08,221.02,227.9,95.45
R-DTBM-SEGPHOS_1,CONF_0483,235.85,232.33,334.08,228.68,218.17,221.66,91.05
R-DTBM-SEGPHOS_1,CONF_0493,236.03,232.16,333.73,228.79,218.4,222.03,90.92
R-DTBM-SEGPHOS_1,CONF_0500,232.95,232.11,344.13,221.84,220.89,228.09,95.46
R-DTBM-SEGPHOS_1,CONF_0515,233.02,233.09,347.34,221.82,220.53,227.99,96.35
R-DTBM-SEGPHOS_1,CONF_0541,233.0,232.47,344.44,222.11,221.01,227.85,95.46
R-DTBM-SEGPHOS_1,CONF_0561,233.04,232.46,344.36,222.09,221.03,227.9,95.42
R-DTBM-SEGPHOS_1,CONF_0571,233.06,232.0,344.0,222.02,220.9,227.99,95.41
R-DTBM-SEGPHOS_1,CONF_0586,233.1,232.99,348.21,221.72,220.36,227.89,96.68
R-DTBM-SEGPHOS_1,CONF_0606,233.04,232.71,350.28,221.04,219.5,226.99,97.54
R-DTBM-SEGPHOS_1,CONF_0625,232.24,235.55,333.21,220.93,217.75,229.58,90.84
R-DTBM-SEGPHOS_1,CONF_0629,233.04,233.1,347.49,221.73,220.5,227.99,96.4
R-DTBM-SEGPHOS_1,CONF_0713,232.27,235.61,333.16,220.91,217.72,229.62,90.8
binap-s_1,CONF_0000,234.47,237.04,339.96,224.58,219.33,228.9,92.27
binap-s_1,CONF_0001,234.64,234.63,342.26,223.64,221.59,228.52,93.66
binap-s_1,CONF_0002,234.55,236.86,341.17,222.98,219.3,230.01,92.72
binap-s_1,CONF_0003,233.72,233.41,344.82,221.12,219.91,228.08,95.15
binap-r_1,CONF_0000,234.5,237.16,340.0,224.45,219.31,229.03,92.25
binap-r_1,CONF_0001,234.62,234.57,342.08,223.62,221.64,228.56,93.62
binap-r_1,CONF_0002,234.57,236.84,341.26,223.15,219.34,229.89,92.75
binap-r_1,CONF_0003,237.14,234.51,339.99,228.95,219.27,224.48,92.25
binap-r_1,CONF_0004,234.61,234.58,342.08,223.69,221.58,228.51,93.62
S-C3-TUNEPHOS_2,CONF_0000,236.62,232.83,336.87,225.98,221.54,229.62,91.71
S-C3-TUNEPHOS_2,CONF_0001,236.7,232.82,336.88,225.92,221.49,229.63,91.69
S-C3-TUNEPHOS_2,CONF_0002,236.68,232.81,336.85,225.92,221.5,229.61,91.69
S-C3-TUNEPHOS_2,CONF_0003,236.63,232.84,336.87,225.93,221.53,229.64,91.7
S-C3-TUNEPHOS_2,CONF_0004,232.78,235.87,338.64,228.6,219.82,222.68,92.53
S-C3-TUNEPHOS_2,CONF_0005,232.85,235.91,338.25,222.7,219.72,228.64,92.37
S-C3-TUNEPHOS_2,CONF_0006,234.37,234.04,341.48,223.68,221.58,228.64,93.61
S-C3-TUNEPHOS_2,CONF_0007,234.34,234.1,341.44,223.57,221.5,228.6,93.59
S-C3-TUNEPHOS_2,CONF_0008,234.38,234.08,341.48,223.62,221.46,228.56,93.59
S-C3-TUNEPHOS_2,CONF_0009,234.32,234.1,341.46,223.7,221.53,228.59,93.6
S-C3-TUNEPHOS_2,CONF_0010,236.63,232.83,336.85,225.94,221.52,229.62,91.7
S-C3-TUNEPHOS_2,CONF_0011,234.1,236.25,338.51,223.73,219.53,229.45,92.06
S-C3-TUNEPHOS_2,CONF_0012,234.11,236.29,338.49,223.84,219.56,229.39,92.04
S-C3-TUNEPHOS_2,CONF_0020,236.68,232.82,336.84,225.95,221.51,229.59,91.68
S-C3-TUNEPHOS_2,CONF_0025,233.04,235.23,334.7,228.13,219.52,223.27,91.25
S-C3-TUNEPHOS_2,CONF_0026,234.03,234.37,341.36,228.77,221.62,223.64,93.57
S-C3-TUNEPHOS_2,CONF_0027,232.78,235.89,338.6,228.58,219.82,222.68,92.51
S-C3-TUNEPHOS_2,CONF_0028,234.07,234.32,341.34,228.77,221.63,223.63,93.56
S-C3-TUNEPHOS_2,CONF_0030,232.98,237.23,335.91,229.15,220.09,225.18,91.18
S-C3-TUNEPHOS_2,CONF_0031,233.52,236.26,343.96,229.1,219.98,222.8,94.14
S-C3-TUNEPHOS_2,CONF_0032,233.92,237.56,340.21,229.55,220.08,225.25,92.37
S-C3-TUNEPHOS_2,CONF_0033,233.2,236.63,343.48,229.34,220.0,222.51,93.95
S-C3-TUNEPHOS_2,CONF_0034,234.04,236.26,338.12,223.41,219.54,229.62,91.93
S-C3-TUNEPHOS_2,CONF_0035,234.04,236.29,338.31,223.54,219.55,229.54,91.99
S-C3-TUNEPHOS_2,CONF_0036,234.28,234.12,341.47,223.73,221.62,228.64,93.61
S-C3-TUNEPHOS_2,CONF_0037,234.33,234.05,341.37,223.66,221.61,228.73,93.58
S-C3-TUNEPHOS_2,CONF_0039,234.38,234.03,341.48,223.64,221.54,228.63,93.61
S-C3-TUNEPHOS_2,CONF_0040,234.72,234.82,345.04,223.78,221.79,229.04,94.59
S-C3-TUNEPHOS_2,CONF_0042,232.78,235.88,338.58,228.64,219.8,222.69,92.51
S-C3-TUNEPHOS_2,CONF_0043,232.85,235.89,338.3,222.69,219.76,228.69,92.39
S-C3-TUNEPHOS_2,CONF_0044,233.45,233.07,344.04,221.28,220.02,228.34,95.03
S-C3-TUNEPHOS_2,CONF_0045,233.44,233.07,343.69,221.44,220.11,228.42,94.91
S-C3-TUNEPHOS_2,CONF_0046,234.37,234.1,341.51,223.61,221.5,228.59,93.6
S-C3-TUNEPHOS_2,CONF_0048,234.31,234.12,341.5,223.69,221.6,228.68,93.61
S-C3-TUNEPHOS_2,CONF_0049,234.11,233.49,347.67,221.48,220.14,228.69,96.07
S-C3-TUNEPHOS_2,CONF_0051,234.35,234.05,341.5,223.71,221.55,228.63,93.62
S-C3-TUNEPHOS_2,CONF_0052,234.14,236.28,338.62,223.62,219.53,229.59,92.08
S-C3-TUNEPHOS_2,CONF_0056,234.62,236.92,342.42,222.67,219.23,230.58,93.13
S-C3-TUNEPHOS_2,CONF_0057,232.78,235.93,338.45,222.71,219.74,228.64,92.45
S-C3-TUNEPHOS_2,CONF_0058,232.8,235.87,338.22,222.72,219.75,228.54,92.38
719_2,CONF_0000,236.83,236.56,365.36,227.74,219.58,229.51,101.03
719_2,CONF_0001,239.16,241.12,378.74,232.11,219.79,222.84,104.11
719_2,CONF_0002,236.93,239.23,373.53,224.38,217.77,227.31,103.34
719_2,CONF_0003,238.03,238.39,360.64,227.39,217.29,223.46,98.4
719_2,CONF_0004,241.94,239.09,388.64,241.06,221.78,223.75,107.79
719_2,CONF_0005,238.8,238.36,377.89,234.6,218.24,218.92,104.74
719_2,CONF_0006,238.79,238.37,377.89,234.55,218.24,218.93,104.74
719_2,CONF_0007,235.34,238.51,375.65,220.04,218.22,228.23,104.89
719_2,CONF_0008,238.38,238.44,363.23,221.5,219.01,227.93,99.24
719_2,CONF_0009,238.94,239.05,378.26,220.09,220.59,232.13,104.63
719_2,CONF_0010,239.43,235.92,380.02,238.43,220.44,218.56,106.15
719_2,CONF_0011,238.08,238.43,360.72,227.36,217.28,223.44,98.4
719_2,CONF_0012,237.62,237.28,366.41,231.7,222.21,228.42,100.99
719_2,CONF_0013,237.68,239.84,380.91,223.58,219.02,230.98,105.82
719_2,CONF_0014,238.3,238.97,389.46,235.7,219.4,223.02,109.37
S-BIPHOMP_2,CONF_0000,236.8,231.99,330.78,226.09,221.18,228.18,89.75
S-BIPHOMP_2,CONF_0001,232.5,235.89,331.24,222.7,219.27,228.26,90.01
S-BIPHOMP_2,CONF_0002,236.78,232.0,330.84,226.13,221.19,228.14,89.77
S-BIPHOMP_2,CONF_0003,233.78,233.61,338.18,223.42,221.61,228.47,92.7
S-BIPHOMP_2,CONF_0004,233.78,233.63,338.22,223.45,221.63,228.51,92.7
S-BIPHOMP_2,CONF_0005,233.32,236.13,331.19,223.44,219.45,228.24,89.74
S-BIPHOMP_2,CONF_0006,232.03,236.77,331.09,228.09,221.27,226.18,89.86
S-BIPHOMP_2,CONF_0007,233.62,233.76,338.08,228.54,221.65,223.4,92.66
S-BIPHOMP_2,CONF_0008,233.38,236.02,331.31,223.44,219.42,228.34,89.79
S-BIPHOMP_2,CONF_0009,233.8,233.66,338.32,223.41,221.61,228.44,92.73
S-BIPHOMP_2,CONF_0010,232.52,235.92,331.18,222.69,219.24,228.32,89.98
R-Tol-SDP_2,CONF_0000,232.67,236.06,353.09,226.23,220.21,228.63,97.75
R-Tol-SDP_2,CONF_0001,232.76,237.94,350.57,231.38,220.49,224.54,96.27
R-Tol-SDP_2,CONF_0002,236.92,234.85,347.18,232.39,222.23,219.9,94.77
R-Tol-SDP_2,CONF_0003,236.89,234.84,347.24,232.38,222.22,219.95,94.8
R-Tol-SDP_2,CONF_0004,232.68,236.05,353.11,226.24,220.21,228.62,97.76
R-Tol-SDP_2,CONF_0005,236.98,234.79,347.11,232.55,222.25,219.88,94.74
R-Tol-SDP_2,CONF_0006,233.31,234.41,358.83,220.88,221.13,231.02,100.2
478_2,CONF_0052,232.5,231.98,309.61,228.46,218.67,217.35,83.6
478_2,CONF_0061,232.67,231.81,312.46,228.41,219.08,218.78,84.55
478_2,CONF_0215,232.74,232.12,309.28,228.38,218.14,218.35,83.41
478_2,CONF_0239,232.82,231.96,311.67,228.26,218.74,217.56,84.22
478_2,CONF_0294,233.87,231.36,310.78,228.37,217.6,216.95,83.83
478_2,CONF_0395,232.82,232.36,313.55,228.69,218.83,217.91,84.76
478_2,CONF_0489,234.05,231.17,311.01,228.43,218.5,218.58,83.9
478_2,CONF_0495,232.82,231.93,311.71,228.33,218.77,217.57,84.24
478_2,CONF_0566,233.13,232.26,308.64,231.28,218.22,218.34,83.09
478_2,CONF_0579,232.51,231.26,313.1,228.43,218.26,218.93,84.93
478_2,CONF_0772,234.84,231.68,311.07,227.61,217.96,218.59,83.64
478_2,CONF_0812,235.18,231.68,310.76,228.0,218.13,218.9,83.46
478_2,CONF_0830,233.06,231.78,313.69,228.08,219.35,218.96,84.88
478_2,CONF_0865,232.54,231.26,313.05,228.43,218.24,218.97,84.9
478_2,CONF_0919,232.55,231.28,313.08,228.41,218.23,218.95,84.91
478_2,CONF_0937,233.98,231.53,311.27,228.47,217.87,216.28,83.93
478_2,CONF_0961,233.65,231.64,311.47,228.15,217.66,215.99,84.04
478_2,CONF_0997,231.99,231.57,311.96,227.13,218.42,218.25,84.59
478_2,CONF_1019,232.87,231.94,311.63,228.37,218.74,217.55,84.2
478_2,CONF_1057,233.64,231.64,311.54,228.15,217.7,215.94,84.07
478_2,CONF_1087,235.19,231.66,310.8,228.01,218.12,218.85,83.48
478_2,CONF_1091,235.22,231.73,310.81,227.94,218.14,218.94,83.46
478_2,CONF_1117,235.3,231.8,310.86,228.17,217.88,218.21,83.44
478_2,CONF_1132,232.71,232.03,312.84,227.64,217.38,217.24,84.62
478_2,CONF_1149,235.2,231.7,310.81,227.99,218.07,218.8,83.47
478_2,CONF_1157,232.52,231.28,313.08,228.42,218.24,218.97,84.91
478_2,CONF_1170,235.39,231.78,310.86,228.26,217.92,218.23,83.42
478_2,CONF_1284,232.59,231.92,310.21,227.84,217.84,217.79,83.8
478_2,CONF_1306,233.18,232.43,310.14,229.77,217.86,219.22,83.53
478_2,CONF_1355,233.65,231.65,311.47,228.15,217.66,215.9,84.04
478_2,CONF_1371,232.87,232.21,313.63,229.12,219.06,218.0,84.81
478_2,CONF_1427,234.11,231.53,311.18,228.62,217.88,216.25,83.87
478_2,CONF_1455,232.25,232.19,309.84,228.34,218.33,217.59,83.69
478_2,CONF_1580,234.58,232.27,312.5,228.1,217.95,217.93,84.04
478_2,CONF_1593,232.63,231.66,313.0,227.79,217.56,217.05,84.78
478_2,CONF_1631,232.41,231.45,313.24,227.46,219.28,218.98,84.95
478_2,CONF_1647,234.84,231.65,311.11,227.63,217.91,218.5,83.66
478_2,CONF_1740,233.99,231.33,310.84,228.5,217.62,216.96,83.83
478_2,CONF_1786,231.37,230.97,311.15,226.09,217.85,218.84,84.6
478_2,CONF_1803,232.7,232.01,312.8,227.73,217.46,217.3,84.62
R-Segphos_2,CONF_0000,233.24,237.09,341.2,230.24,221.71,226.42,93.01
R-Segphos_2,CONF_0001,233.22,236.16,343.26,223.1,219.86,228.97,93.99
R-Segphos_2,CONF_0002,233.25,237.06,341.15,230.26,221.73,226.41,93.0
R-Segphos_2,CONF_0003,234.49,234.43,344.09,223.6,221.61,228.88,94.41
R-Segphos_2,CONF_0004,234.44,234.5,344.18,228.94,221.61,223.57,94.44
R-Segphos_2,CONF_0005,236.61,234.42,343.94,229.53,219.5,223.99,93.8
R-Segphos_2,CONF_0006,235.39,235.52,355.08,228.86,219.1,223.15,97.88
R-Segphos_2,CONF_0007,234.46,234.47,344.13,223.42,221.63,229.09,94.42
R-Segphos_2,CONF_0008,234.47,236.64,343.93,229.56,219.43,223.81,93.78
R-Segphos_2,CONF_0009,233.23,236.22,343.29,223.11,219.91,228.99,93.98
R-Segphos_2,CONF_0010,234.43,234.5,344.16,228.91,221.59,223.63,94.43
R-Segphos_2,CONF_0011,236.17,233.24,343.25,229.03,219.9,223.11,93.98
R-Segphos_2,CONF_0012,234.51,234.4,344.15,223.72,221.64,228.81,94.44
475_2,CONF_0039,237.84,232.09,311.23,230.1,217.69,221.05,82.94
475_2,CONF_0067,235.63,232.95,313.96,227.95,216.89,221.03,84.13
475_2,CONF_0142,232.1,234.38,312.5,224.78,218.06,225.28,84.12
475_2,CONF_0144,231.7,234.95,313.46,224.32,216.16,222.52,84.4
475_2,CONF_0297,231.97,235.43,313.15,224.06,218.12,226.66,84.13
475_2,CONF_0321,233.84,231.85,313.45,223.24,217.17,225.0,84.61
475_2,CONF_0606,232.33,234.1,313.59,224.9,217.72,224.35,84.49
475_2,CONF_0652,233.33,232.1,314.08,223.36,217.04,224.69,84.88
475_2,CONF_0660,233.65,231.17,311.45,224.49,218.15,226.8,84.14
475_2,CONF_0980,234.49,232.17,312.64,223.52,216.87,224.11,84.13
475_2,CONF_1024,234.06,231.55,312.16,226.31,217.03,222.23,84.2
475_2,CONF_1174,233.84,232.22,314.09,223.61,216.96,224.46,84.74
475_2,CONF_1423,232.22,231.91,314.07,223.18,217.59,223.97,85.17
475_2,CONF_1461,231.08,235.15,312.58,225.9,217.73,225.0,84.2
475_2,CONF_1590,232.3,234.17,313.58,224.83,217.73,224.35,84.48
475_2,CONF_1647,232.23,234.65,313.5,224.52,217.89,225.2,84.36
475_2,CONF_1718,233.74,231.77,312.3,226.06,216.99,222.57,84.27
475_2,CONF_2070,235.74,233.06,314.16,227.68,216.79,221.09,84.15
475_2,CONF_2104,232.17,234.58,314.64,223.42,217.84,225.6,84.77
475_2,CONF_2268,234.32,230.83,315.9,232.69,219.09,219.28,85.55
475_2,CONF_2340,234.74,231.03,314.54,230.35,218.85,219.66,84.95
475_2,CONF_2343,232.11,234.47,312.54,224.72,218.0,225.31,84.11
475_2,CONF_2391,234.33,231.31,311.16,225.64,218.26,225.85,83.86
475_2,CONF_2538,232.4,234.68,313.64,224.74,217.77,224.9,84.36
475_2,CONF_2554,235.55,231.44,309.58,229.25,218.63,223.55,83.04
475_2,CONF_2741,232.13,234.49,312.55,224.75,218.0,225.26,84.1
475_2,CONF_2798,234.02,231.62,312.13,226.05,217.0,222.52,84.18
475_2,CONF_2845,233.63,231.27,312.7,226.87,217.41,222.59,84.54
475_2,CONF_2993,232.35,234.15,313.63,224.81,217.71,224.37,84.49
475_2,CONF_3043,234.08,232.1,314.38,223.81,217.2,224.56,84.81
475_2,CONF_3218,231.65,234.27,314.43,224.63,218.0,224.79,84.88
475_2,CONF_3220,232.24,234.82,314.47,224.51,217.53,224.39,84.64
475_2,CONF_3249,232.28,233.99,313.35,225.15,217.97,224.51,84.45
475_2,CONF_3444,235.46,232.08,311.33,229.85,217.24,219.65,83.5
475_2,CONF_3474,233.17,232.28,313.44,223.66,217.01,224.21,84.66
475_2,CONF_3660,233.12,232.24,313.39,223.68,217.08,224.35,84.66
475_2,CONF_3736,233.51,230.94,311.97,224.34,218.35,226.38,84.4
475_2,CONF_3831,234.39,231.32,311.22,225.65,218.24,225.8,83.86
475_2,CONF_3844,234.54,231.83,313.97,223.67,217.18,224.54,84.63
475_2,CONF_3971,234.11,231.27,313.18,226.09,216.98,221.86,84.59
R-DTBM-SEGPHOS_2,CONF_0087,235.02,231.79,337.7,228.08,219.77,223.13,92.67
R-DTBM-SEGPHOS_2,CONF_0090,233.2,233.03,352.69,221.57,219.7,227.65,98.31
R-DTBM-SEGPHOS_2,CONF_0093,234.97,231.78,337.72,228.08,219.78,223.17,92.69
