Ligand,Conformer,atom_1_ISOTROPIC,atom_2_ISOTROPIC,atom_3_ISOTROPIC,atom_5_ISOTROPIC,atom_6_ISOTROPIC,atom_7_ISOTROPIC,atom_1_ANISOTROPIC,atom_2_ANISOTROPIC,atom_3_ANISOTROPIC,atom_5_ANISOTROPIC,atom_6_ANISOTROPIC,atom_7_ANISOTROPIC,atom_1_dD/dB-CONTRIBUTION,atom_2_dD/dB-CONTRIBUTION,atom_3_dD/dB-CONTRIBUTION,atom_5_dD/dB-CONTRIBUTION,atom_6_dD/dB-CONTRIBUTION,atom_7_dD/dB-CONTRIBUTION
ferrocene006_allyl_cs,CONF_0008,102.3574974,90.22129446,100.21705,-61.27641938,347.7490988,353.8931198,75.22947622,118.6061512,78.3400583,230.4325964,67.55584133,50.16344513,-174.8089286,-192.2883792,-176.4631568,-384.9762642,-649.5202112,-642.7209576
ferrocene006_allyl_cs,CONF_0009,103.5049178,90.40869708,99.18818816,-55.92951105,340.840503,351.8512839,71.80693559,117.6162923,78.88541927,229.1559207,81.5762376,53.17067535,-173.776385,-191.5263713,-177.2977426,-379.7836342,-657.3828628,-644.9731107
ferrocene006_allyl_cs,CONF_0015,100.5113723,89.73082525,99.72952821,-44.43652068,347.0050942,335.3134411,74.3533367,120.1812482,77.51702647,240.5571202,72.68725768,91.43184738,-177.724825,-192.3642747,-177.6596779,-368.7496636,-651.5157818,-663.1949615
ferrocene006_allyl_cs,CONF_0019,100.6153357,89.72845115,99.55136491,-44.50378936,347.1615774,335.2826837,74.14384957,120.2799281,77.80397834,240.6803114,72.70360399,91.40602936,-177.6304372,-192.4112254,-177.8611383,-368.8334987,-651.3686721,-663.2272926
ferrocene006_allyl_cs,CONF_0022,101.3121596,91.22432114,100.8362431,-60.28324603,357.5212874,333.7802721,73.4831097,117.9807407,77.46541171,230.4265355,70.27205926,74.19050689,-176.5630553,-189.1631568,-176.118238,-384.2470509,-639.9488186,-664.1590144
ferrocene006_allyl_cs,CONF_0026,106.9999387,88.0996127,94.3156868,-49.08864291,345.8111933,335.0443048,66.59752931,116.0245567,86.15966291,231.5819982,55.50730748,95.53252654,-170.7939111,-192.9543568,-182.6326211,-373.1824169,-652.8031429,-663.4331807
ferrocene006_allyl_cs,CONF_0027,104.030876,88.19391358,96.27595013,-46.08198136,350.2076812,322.1471174,71.80226282,117.3789289,83.13572957,235.825896,75.52273037,65.69668729,-173.3073951,-193.4110031,-181.4370181,-370.4707633,-648.4139004,-675.6391714
ferrocene007_allyl_cs,CONF_0001,99.27548309,89.62353991,101.489835,-43.66312287,332.4419918,347.4108578,78.48973524,120.0906325,73.63024007,237.3129523,84.34423135,72.53054216,-178.2684941,-192.5601346,-176.6222224,-368.1955535,-666.0003453,-651.3249712
ferrocene007_allyl_cs,CONF_0002,101.2681701,90.72084623,99.87950542,-48.28512591,334.2336685,345.8886488,75.21450096,121.9512409,77.23815738,233.7976431,74.6132373,73.78211933,-176.0222035,-191.7292245,-178.5422435,-372.8069987,-663.7929843,-652.1063734
ferrocene007_allyl_cs,CONF_0006,97.60417474,88.64741439,105.2218187,-50.45092379,349.6309708,338.4714354,81.82695496,115.2092436,69.76150945,227.3458101,66.36790726,75.94559115,-178.7972682,-193.597941,-171.886488,-374.5507764,-647.9126268,-660.4719107
ferrocene007_allyl_cs,CONF_0007,97.39881337,87.90044165,104.7931085,-52.84201579,351.6863351,344.0515073,82.74809024,115.472766,70.99888225,224.3065372,64.25078093,62.66475111,-179.2877973,-194.2714095,-172.3752671,-376.8478447,-645.4634391,-653.9685326
ferrocene007_allyl_cs,CONF_0009,99.23507938,90.48682308,103.4464718,-56.05638258,351.8028905,340.781768,78.74905974,117.6459976,71.97144533,229.5291001,53.53058467,81.66443558,-177.2146959,-191.4017323,-173.8156235,-379.9282288,-645.0653553,-657.4457497
ferrocene007_allyl_cs,CONF_0011,99.7625395,89.73053399,100.5122202,-44.44509213,335.4546981,346.9888279,77.53533433,120.0600099,74.38756073,240.6378155,91.35613884,72.42236384,-177.6837044,-192.360706,-177.7691777,-368.746185,-663.0741186,-651.5599035
ferrocene007_allyl_cs,CONF_0017,97.8224889,89.07554137,105.1381011,-50.65882776,349.543133,340.3437199,81.39444173,116.1132869,69.89226038,226.8772965,66.61323761,83.14943767,-178.79762,-193.1756836,-171.9392342,-374.5857372,-647.8523339,-658.759304
ferrocene007_allyl_cs,CONF_0018,97.53710019,90.53418081,103.5470602,-55.74430126,334.6972119,363.7922378,82.46673086,119.3742402,71.83152581,225.2167798,85.87789753,52.64555184,-179.8369593,-190.5596578,-174.2134357,-380.0175766,-663.0960079,-633.7038344
ferrocene007_allyl_cs,CONF_0021,99.90429627,89.54752735,100.4786911,-51.58722711,335.4594306,329.3534992,77.16394433,119.647497,75.69712256,248.1660639,77.27918904,78.31227956,-176.4306241,-191.8901592,-177.5070836,-375.47277,-662.9377808,-668.5304101
ferrocene007_allyl_cs,CONF_0024,100.1966736,89.20120042,99.96291282,-51.69332224,334.9886502,328.0851056,76.79820108,119.5847038,76.8596629,246.1536205,77.25127367,75.80602876,-176.1573098,-192.1685152,-178.0536539,-375.5320671,-663.1658223,-669.1914877
ferrocene007_allyl_cs,CONF_0026,95.70873896,87.99153119,104.4154421,-46.09124662,322.090894,350.2841412,83.77954141,116.9114105,71.40799365,235.6154714,64.59696406,74.47343049,-181.9634621,-193.576445,-172.8399322,-370.5177902,-675.6644716,-648.3229694
ferrocene018_allyl_2_cs,CONF_0004,122.2722979,89.64964924,74.11478012,-48.59714489,288.0339956,338.1973571,51.68721021,118.3614292,113.2429034,238.4675269,141.9016588,81.4628618,-157.9629792,-194.0588781,-205.7539518,-376.1479219,-710.0205143,-662.5440015
ferrocene018_allyl_2_cs,CONF_0005,115.3696946,89.4726119,76.08484161,-56.23617984,281.5160251,342.4044355,48.96692142,116.7725866,107.6994041,236.1677026,146.2389338,86.55250408,-164.6019473,-193.3473765,-204.3371931,-383.5974318,-716.8280309,-659.2324593
ferrocene018_allyl_cs,CONF_0001,108.8934389,88.50939487,91.11566541,-48.97055982,354.366723,277.5233552,61.63071408,117.7631907,91.69978833,226.941159,83.06088612,161.3905141,-167.7769627,-195.4711782,-186.2789086,-375.6744547,-647.8687231,-719.7894146
ferrocene018_allyl_cs,CONF_0003,114.1453552,90.63840678,82.49736705,-54.85815092,354.8813963,286.8548832,54.68010242,118.8157362,108.0585327,256.0128873,72.78089229,147.146501,-163.3369261,-194.3108906,-196.76337,-381.8007216,-647.1795362,-709.7741839
ferrocene019_allyl_2_cs,CONF_0001,99.38999695,88.98683585,107.8582953,-20.76585147,311.1589075,354.4593639,81.14840134,122.8872394,68.36322262,182.5946955,136.5863169,61.39228273,-182.8357544,-197.9012814,-173.9659414,-351.5713231,-692.4060133,-650.2029609
ferrocene019_allyl_2_cs,CONF_0002,105.0381343,91.37926225,103.0413519,-24.40293873,306.9841354,351.0166602,72.49388146,123.853986,71.64240719,188.2019092,136.534772,68.71485215,-178.1968574,-195.5339875,-181.8687354,-356.220157,-698.2322927,-653.9570879
ferrocene019_allyl_2_cs,CONF_0003,112.9400629,87.13942538,93.44816298,-21.54278378,322.533208,341.5651567,63.3293792,118.0746746,88.04304549,194.3839595,117.2806453,67.63734462,-169.1373315,-200.0146652,-188.5699281,-352.389766,-681.4678965,-662.1653338
ferrocene019_allyl_2_cs,CONF_0004,111.8678586,89.85649358,94.85808336,-25.23392984,322.4736951,344.9873833,63.59126095,122.3848187,85.89064167,198.8679207,88.28614087,58.74258054,-170.6562496,-197.2654082,-188.6371641,-356.7859678,-682.0531171,-659.6220138
ferrocene019_allyl_2_cs,CONF_0008,104.7695943,91.40700221,103.0056988,-24.44694768,306.9597774,351.5927262,73.28311252,123.8854209,71.72785623,188.344793,136.5597885,69.69306854,-178.4312573,-195.4774258,-181.9419083,-356.2470442,-698.2550717,-653.382848
ferrocene019_allyl_2_cs,CONF_0013,114.6557929,90.47693184,88.1112787,-33.62408099,324.2597199,346.4220328,60.46201384,118.5678777,92.71355179,216.0326805,110.1615077,61.35804049,-166.8590866,-195.6838889,-194.3620599,-364.6814982,-679.5530114,-657.818687
ferrocene019_allyl_2_cs,CONF_0015,104.7135253,87.91069427,101.2720048,-20.89490622,323.6663634,335.7190687,68.75539532,123.2779055,78.18851206,186.7135687,112.8227662,58.1049229,-179.8341313,-199.3691092,-181.8855257,-352.3620981,-680.7492588,-669.2490614
ferrocene019_allyl_cs,CONF_0001,108.0801027,87.23405123,99.70807243,-24.14900035,349.9471637,310.6298972,65.909985,122.0791386,81.41230431,192.5627135,64.21519171,134.3381034,-175.6085734,-200.6770162,-182.8981659,-355.7446318,-655.1266937,-694.2914816
ferrocene019_allyl_cs,CONF_0003,109.4291205,87.58305463,98.28804206,-27.57015306,350.2775117,306.0592307,64.53827731,120.024201,82.26386519,192.6177089,69.24161185,158.2988229,-173.1693942,-199.5443136,-183.9441756,-359.265306,-654.4945616,-697.8003823
ferrocene019_allyl_cs,CONF_0007,111.3735217,85.36003639,94.27425793,-21.48146038,352.9903506,308.5583511,64.65587518,116.2424905,87.95085517,193.1511292,71.09423524,162.8692802,-169.0109124,-201.4460017,-186.9946621,-352.3807472,-651.7547587,-694.7625369
ferrocene020_allyl_2_cs,CONF_0001,91.70048753,83.79447757,112.0937209,-20.94767144,318.9692369,356.6947541,91.33738541,114.100224,68.49165783,195.4280958,106.4839742,48.31648138,-189.3918964,-202.0691839,-167.8221496,-351.2550581,-684.9529785,-648.1274932
ferrocene020_allyl_2_cs,CONF_0003,94.72942511,85.05504305,110.7624984,-20.49457772,315.0021955,344.9470999,86.72259023,117.1335843,72.27349903,194.385346,125.4622769,47.24920248,-189.2853265,-200.9477688,-169.8122452,-351.253391,-688.9593844,-660.6390732
ferrocene020_allyl_2_cs,CONF_0005,112.0193682,89.52469208,91.80727193,-23.58549756,308.9311139,344.9230917,62.0299634,122.6112646,95.43912522,198.6138853,133.0720969,52.18244548,-169.8053886,-196.5227038,-191.1362227,-354.3279922,-695.2280216,-659.3675942
ferrocene020_allyl_2_cs,CONF_0016,113.9786288,88.86918589,90.52337152,-34.53702141,317.0304172,345.4538579,60.32613121,118.2337005,89.02305013,217.5903993,147.0575775,64.25144083,-168.7825657,-197.1653937,-192.6523024,-365.0712999,-687.2984514,-658.5122124
ferrocene020_allyl_cs,CONF_0001,107.03604,86.49549685,94.39840114,-30.64732528,358.3317116,318.0204175,68.17552862,118.0243255,88.12466151,209.6162036,44.84281334,106.8298413,-172.6519633,-199.4636075,-187.0475397,-360.4901318,-646.4198407,-685.4178774
ferrocene020_allyl_cs,CONF_0002,114.2930623,91.98145033,88.12475004,-36.12223153,354.4838844,304.8833615,58.75315178,126.8168908,95.71004098,215.6581156,53.44395467,140.4704288,-169.0796007,-195.9966025,-193.3232695,-366.4301837,-650.4978338,-699.0727278
ferrocene020_allyl_cs,CONF_0003,114.1172675,92.00768182,88.43896346,-35.81017887,354.5795433,304.7111537,59.14709507,127.058808,95.51298532,215.4639833,53.16753438,140.4056498,-169.2304394,-196.0841056,-193.0531729,-366.1357031,-650.3997784,-699.253452
ferrocene020_allyl_cs,CONF_0004,108.6232057,88.10950657,93.06788953,-29.73016291,358.3047546,311.5767232,67.31848625,119.1271027,89.5880799,213.137405,47.02517988,128.0319451,-171.4710482,-198.1490363,-187.8303473,-359.4601834,-646.2906557,-691.266449
ferrocene020_allyl_cs,CONF_0005,109.0305666,93.86625624,97.23749724,-33.61991215,344.459054,304.2887312,67.45343253,125.6301561,79.42151394,206.3764223,66.44860891,145.637536,-174.5328921,-196.7344678,-184.7054579,-363.9321003,-661.05733,-700.1100288
ferrocene020_allyl_cs,CONF_0011,111.3449233,91.10159264,96.36380326,-30.98026527,343.1395681,305.7981539,61.07311275,123.1142376,83.29406971,208.6890961,82.49745421,158.066251,-171.6326992,-198.5077332,-187.4344653,-361.7704118,-662.3052653,-698.309542
ferrocene020_allyl_cs,CONF_0017,108.8658285,82.82257408,95.55097733,-35.98790658,351.3724741,327.0282333,68.55294105,115.962707,85.64511726,202.4653894,40.04540217,85.67006625,-171.3407724,-203.1496473,-185.0740871,-366.5771437,-653.494695,-676.2688653
ferrocene020_allyl_cs,CONF_0021,105.5755384,86.17766458,101.376657,-36.17383134,348.9774134,315.1890204,73.9054804,115.1864547,75.94244447,203.7922761,46.94253896,126.4716577,-175.2626463,-200.6183091,-180.2282349,-366.1271183,-655.8036875,-687.8225094
ferrocene021_allyl_2_cs,CONF_0001,104.9206839,91.5600536,98.16959925,-23.95230152,320.9013091,350.2261746,70.60462001,122.3968888,77.74244733,189.0593779,114.028543,67.16154881,-176.4557476,-192.2186718,-182.2264178,-352.2648496,-679.6466702,-652.0422549
ferrocene021_allyl_2_cs,CONF_0002,110.7056043,90.68886672,92.16288168,-24.9392757,325.802681,342.872228,63.15179357,122.6070608,91.95921899,204.3538031,107.2293141,66.40066173,-171.3111596,-194.6529321,-188.3985229,-353.2338813,-674.4905623,-658.5370418
ferrocene021_allyl_2_cs,CONF_0003,106.6700572,90.8939218,95.11588839,-21.98103361,324.6616503,349.0583171,69.98356908,120.619447,83.19704645,179.2980334,150.7263213,65.7139187,-174.3647487,-193.5089448,-184.8597735,-349.9559762,-677.1596936,-652.7391087
ferrocene021_allyl_2_cs,CONF_0014,99.19052024,90.82721907,100.2761387,-23.4334278,348.8102951,352.4128666,79.90654711,127.2182652,77.14067223,199.4396346,94.83906001,82.54015596,-182.1168271,-196.3654534,-179.7455109,-353.1171484,-652.2601908,-650.8847171
ferrocene021_allyl_cs,CONF_0001,99.44359986,85.23674873,101.3767701,-19.48414565,350.0546419,324.855212,80.18636148,117.6189957,78.65134438,194.4564565,60.57724256,100.0890491,-178.8092534,-199.402884,-178.6850978,-347.034432,-652.1875885,-675.1504392
ferrocene021_allyl_cs,CONF_0002,104.9295575,89.38494969,93.84699928,-32.17237024,351.6504953,340.8139187,68.18305588,125.4793637,87.82083428,195.9304402,54.67188675,92.27432361,-176.3568515,-196.0393405,-186.6531588,-360.7565427,-650.6251175,-658.0169367
ferrocene021_allyl_cs,CONF_0003,104.485103,88.71352471,93.6390843,-32.50554443,352.8783394,339.84645,67.53404058,124.6133048,88.24229106,199.5538998,50.83299244,89.04885467,-176.8099622,-196.6177367,-186.869105,-361.1165529,-649.4114039,-659.4644315
ferrocene021_allyl_cs,CONF_0009,101.3818168,87.4346855,98.09836795,-37.28556216,369.1906262,322.791645,78.15626168,120.7505035,83.01481586,196.3048173,45.34431804,101.272034,-175.4630484,-197.8145055,-181.4132413,-363.8458556,-631.7108689,-676.5780145
ferrocene021_allyl_cs,CONF_0015,101.6919792,87.79371294,99.84353918,-27.91872516,340.377312,324.1401447,76.20900158,120.7450303,80.0132968,201.8574062,87.03095929,98.04334277,-177.0025519,-197.4971567,-182.095933,-356.6202207,-662.2946036,-675.9622564
ferrocene022_allyl_2_cs,CONF_0002,101.5423839,86.99512494,99.81583899,-17.99480093,345.2670701,348.8857814,76.2659948,120.8764889,77.90720643,193.9131274,78.10702616,52.05034123,-180.8411177,-198.762016,-180.3869429,-347.9472313,-656.9637783,-654.4539888
ferrocene022_allyl_2_cs,CONF_0003,105.6712052,86.44369448,93.90101585,-15.740086,346.5518687,352.1848145,70.12668633,117.0684518,87.11280335,194.6288446,73.77410321,57.69787826,-175.1761993,-197.904402,-184.6299061,-344.7453525,-655.7459713,-649.5926844
ferrocene022_allyl_2_cs,CONF_0004,107.0645859,90.37123152,95.62305455,-16.41936591,327.9597094,349.9757452,68.66466306,123.3617964,92.78372876,183.0396398,123.6074648,45.89038272,-173.2178569,-193.8032655,-184.2889176,-344.4366442,-670.1033261,-651.8279491
ferrocene022_allyl_2_cs,CONF_0005,99.11722036,90.08839113,100.5934752,-23.32917967,344.2494344,351.6789658,79.27954139,122.2675289,72.82555414,201.5557554,84.25095489,82.13293797,-182.7055789,-196.2777016,-179.8361054,-353.6997854,-658.2667564,-651.943623
ferrocene022_allyl_2_cs,CONF_0006,102.6228214,90.1308391,98.63162648,-18.45728342,343.6869667,348.2383443,73.84356846,121.4241349,77.44328595,196.4271971,81.06270395,76.70372531,-180.2098107,-195.4007087,-181.6888688,-348.5346687,-658.876849,-655.1131852
ferrocene022_allyl_2_cs,CONF_0022,99.88634301,91.99199336,100.608424,-20.13825166,320.5070947,340.3932743,71.33066003,127.7412202,83.26498901,186.8257288,135.0189788,49.277068,-182.9056067,-192.6343566,-179.555125,-348.4807029,-677.7663062,-662.575338
ferrocene022_allyl_cs,CONF_0001,107.1504539,90.00541141,90.78322663,-33.60353575,354.4610908,335.93744,64.51678033,127.5285515,91.37863727,205.4710679,50.3328319,110.8361666,-174.8393142,-196.4762039,-189.4891799,-361.7181898,-647.629707,-661.8204979
ferrocene022_allyl_cs,CONF_0002,95.46751853,87.05278435,107.1689875,-42.56350454,351.3048008,348.5578174,81.9294636,115.6258239,67.52638963,171.2416109,52.48098563,92.87952354,-185.0058621,-198.8121044,-174.5077888,-372.8508095,-650.758482,-653.2371301
ferrocene022_allyl_cs,CONF_0004,103.5945595,91.50403572,98.65472691,-29.73433859,343.4663989,330.4858941,74.41926346,126.0539112,77.82177866,199.472366,63.58980403,121.5203496,-178.4018716,-196.7290227,-182.2681612,-357.9294411,-659.6477348,-668.1537594
ferrocene022_allyl_cs,CONF_0006,99.89187521,86.74191658,95.10854676,-25.38748704,350.578789,314.2165827,75.60187592,118.0680287,84.83503103,208.9994457,82.25313997,133.5552426,-177.2764581,-196.7946582,-183.8686133,-351.9046344,-651.2297314,-684.9041367
ferrocene022_allyl_cs,CONF_0008,97.72565844,89.55061895,106.6967655,-18.41032495,347.8930316,341.2284364,81.15926161,123.0680006,67.09209865,185.2134378,75.51353811,84.25507328,-183.9311783,-195.4897696,-176.6679635,-348.5306896,-655.1789668,-661.3639674
ferrocene022_allyl_cs,CONF_0010,102.6296834,89.06579131,99.29316755,-24.79984555,354.7815114,343.5738919,70.45850064,120.6574434,76.89366846,186.4479707,46.08463926,85.70745934,-177.5409546,-195.832765,-181.2841208,-353.9063224,-647.6684949,-658.7272959
ferrocene022_allyl_cs,CONF_0014,93.05729119,88.97319044,110.8177334,-17.51481377,349.7295381,343.0791773,91.64489806,121.640541,64.76202926,191.9010236,66.13830906,89.55353091,-188.3224651,-195.9590541,-171.2588415,-347.1418323,-651.9678237,-659.3912582
ferrocene022_allyl_cs,CONF_0020,106.4975961,90.83403339,96.99771478,-28.89930973,346.7046154,318.2724727,66.33424167,122.8463653,81.12035215,191.8896132,63.48702397,139.0257088,-173.9092335,-196.5517653,-183.8568832,-356.6199909,-655.7273462,-680.7307008
ferrocene023_allyl_2_cs,CONF_0001,79.34887136,90.48746843,111.949083,-58.56602027,341.2390405,357.6448607,110.2398124,121.9195222,57.31527976,246.6259836,76.34522301,105.2945014,-207.3814398,-201.5832552,-176.3144526,-393.7820699,-666.7803054,-652.3324972
ferrocene023_allyl_2_cs,CONF_0003,79.70408882,90.53306928,111.8193773,-58.08696746,341.3726813,357.314578,109.8358069,121.8667784,57.63270001,246.2009226,75.98880822,105.8802322,-206.99797,-201.5426161,-176.4255825,-393.2653518,-666.652082,-652.640136
ferrocene023_allyl_2_cs,CONF_0004,79.30537027,90.44962621,111.8815437,-58.34853307,341.0774047,357.4682957,110.4196271,121.9210632,57.39226081,246.7978102,76.34514883,105.7231191,-207.4099203,-201.6447464,-176.359383,-393.5420313,-666.9454488,-652.5069005
ferrocene023_allyl_cs,CONF_0007,83.13526774,92.78049977,101.2068398,-70.48639387,356.9533078,348.4185505,102.6695344,121.9881306,63.997184,259.9327828,91.67026995,59.52937575,-203.8060685,-198.2087512,-185.9377448,-404.8981391,-651.8937151,-660.2843749
ferrocene023_allyl_cs,CONF_0012,101.252057,81.62245088,96.88131239,-47.49174069,346.3902782,348.0786434,79.1664663,109.3599031,85.78640333,204.2888912,126.1441964,59.37063643,-180.6358572,-207.1948532,-187.1955164,-382.4967998,-661.7935122,-660.1771396
ferrocene023_allyl_cs,CONF_0014,101.4510187,81.79350661,96.17683454,-48.61524618,345.3952511,348.6901445,78.38525186,109.4012307,86.89540939,208.5920966,128.6161398,58.18206443,-180.3223854,-206.9394377,-187.8042697,-383.3585989,-662.5583648,-659.4112288
ferrocene023_allyl_cs,CONF_0020,104.7026114,89.50890588,86.03627749,-46.62328637,353.4874119,353.74454,68.23164673,119.999647,101.1529828,241.3788022,112.504155,38.12615041,-178.5905407,-202.0004903,-200.2691789,-381.8818399,-655.3155087,-651.3969149
ferrocene024_allyl_2_cs,CONF_0002,92.95397656,86.88117976,105.2734308,-23.31731215,329.0355364,394.6883513,87.70444728,122.2417974,73.51178013,193.0771233,92.57584409,97.72438666,-186.9371514,-197.0392233,-175.0408481,-350.3733982,-671.4224456,-604.2995789
ferrocene024_allyl_2_cs,CONF_0004,107.9743641,92.51328712,90.34067838,-53.82474044,355.7970886,385.7698907,66.62434279,122.1971676,95.65106161,205.3768709,66.30184759,101.6901353,-169.9347272,-191.8383171,-191.6215475,-382.9290824,-646.6857793,-611.3062377
ferrocene024_allyl_2_cs,CONF_0005,97.53701656,93.23880628,98.38941849,-16.73467513,320.7655443,395.6240928,80.39264907,130.1466382,86.94298946,181.7106886,126.740568,93.40628148,-184.5397208,-191.9677307,-183.7428166,-346.2687624,-680.7164259,-604.8069087
