Ligand,Conformer,def2-SVP,def2-TZVP-GAS,def2-TZVP-COSMO,G(toluene),G(MeOH),G(dmf),G(water),G(MeCN),c.p.,Edisp,E6,E8
S-Phanephos_2,CONF_0002,-2933.49060790038,-2935.94354829107,-2936.0004638373,-52.5084889,-48.32512549,-51.65134092,-32.21496709,-46.17791728,484.906,-104.5287,-46.9141,-57.6146
S-Phanephos_2,CONF_0003,-2933.48518381862,-2935.93771961623,-2935.9966600211,-53.32576409,-49.35539107,-52.81246328,-33.43227737,-47.37542958,483.984,-103.8035,-46.5852,-57.2183
S-Phanephos_2,CONF_0004,-2933.48936926116,-2935.94128229547,-2935.9983621059,-53.02577697,-48.54674799,-51.77647766,-32.15312835,-46.19722291,484.763,-105.0929,-47.1844,-57.9085
S-Phanephos_2,CONF_0005,-2933.48935726117,-2935.94125716095,-2935.9983272255,-53.02806449,-48.54664047,-51.77568557,-32.14806234,-46.19819115,484.743,-105.1171,-47.2021,-57.9149
S-Phanephos_2,CONF_0006,-2933.49062163173,-2935.94356896901,-2936.0005180812,-52.72137664,-48.47724327,-51.81223861,-32.2236739,-46.32146974,484.936,-104.541,-46.9192,-57.6218
S-Phanephos_2,CONF_0007,-2933.48935420375,-2935.94125904203,-2935.9983358224,-53.01755169,-48.53646154,-51.76281194,-32.1484367,-46.18703921,484.732,-105.0964,-47.189,-57.9074
S-35-tBu-C4-TUNEPHOS_2,CONF_0196,-4341.38243721202,-4345.30603191671,-4345.3548493684,-58.1165434,-52.30683674,-54.7295513,-29.8772056,-46.34023304,1021.03,-202.4885,-95.0815,-107.4069
S-35-tBu-C4-TUNEPHOS_2,CONF_0248,-4341.38835586326,-4345.31266187168,-4345.3612229458,-58.14608456,-51.99370257,-54.61290213,-29.18926816,-46.33209242,1019.88,-199.1261,-93.9534,-105.1728
S-35-tBu-C4-TUNEPHOS_2,CONF_0274,-4341.38865884154,-4345.31271433975,-4345.3610395472,-58.00256102,-51.84258184,-54.45734518,-29.04956555,-46.17021672,1020.0,-199.9001,-94.3349,-105.5652
S-35-tBu-C4-TUNEPHOS_2,CONF_0277,-4341.38847321745,-4345.31285289074,-4345.3614887858,-58.27615015,-52.10898845,-54.75237074,-29.23575909,-46.47480846,1020.0,-199.4896,-94.1975,-105.292
S-35-tBu-C4-TUNEPHOS_2,CONF_0278,-4341.39080682609,-4345.3144040024,-4345.3631147342,-58.42484533,-52.22697467,-54.8143784,-29.30932282,-46.49150039,1020.8,-201.0651,-94.9555,-106.1096
S-35-tBu-C4-TUNEPHOS_2,CONF_0289,-4341.39076171,-4345.31435652882,-4345.363064562,-58.39955434,-52.21581981,-54.80692087,-29.31105398,-46.48278582,1020.54,-201.0708,-94.9566,-106.1142
S-35-tBu-C4-TUNEPHOS_2,CONF_0295,-4341.39128050648,-4345.31471059658,-4345.3631512432,-58.3118304,-52.08453352,-54.66593134,-29.16113427,-46.37436227,1020.86,-201.765,-95.3188,-106.4463
S-35-tBu-C4-TUNEPHOS_2,CONF_0296,-4341.38866107748,-4345.31294565125,-4345.3612358177,-58.2952811,-52.04741504,-54.70497364,-28.9766466,-46.35039294,1020.25,-199.8401,-94.2837,-105.5564
S-35-tBu-C4-TUNEPHOS_2,CONF_0300,-4341.38833212505,-4345.31223754739,-4345.360683191,-58.02675035,-51.95435973,-54.45204354,-29.42106779,-46.17399769,1020.91,-199.6445,-94.0943,-105.5502
S-35-tBu-C4-TUNEPHOS_2,CONF_0303,-4341.38864328679,-4345.31266723335,-4345.3609391816,-58.02157814,-51.84543855,-54.44931705,-29.04093409,-46.17727957,1019.78,-199.909,-94.3426,-105.5665
S-35-tBu-C4-TUNEPHOS_2,CONF_0308,-4341.39073302473,-4345.31427917284,-4345.3632030111,-58.86863701,-52.57915926,-55.24097041,-29.31874024,-46.82440962,1020.5,-201.5429,-95.142,-106.4009
S-35-tBu-C4-TUNEPHOS_2,CONF_0310,-4341.38607819126,-4345.31066108353,-4345.3593960406,-58.36598308,-52.24007822,-54.84805339,-29.38918123,-46.43590194,1020.36,-199.1964,-93.8622,-105.3342
S-35-tBu-C4-TUNEPHOS_2,CONF_0311,-4341.391310094,-4345.31475059343,-4345.3632349227,-58.46166706,-52.20393858,-54.80405764,-29.15776683,-46.47523802,1021.01,-201.7773,-95.3206,-106.4566
S-35-tBu-C4-TUNEPHOS_2,CONF_0316,-4341.38902509845,-4345.31297737701,-4345.361435243,-57.78431473,-51.74221683,-54.29875551,-29.24415052,-46.0738367,1019.88,-199.9401,-94.5481,-105.392
S-35-tBu-C4-TUNEPHOS_2,CONF_0331,-4341.38890065041,-4345.31270215692,-4345.3611878669,-58.4593654,-52.19656636,-54.74642611,-29.21870144,-46.44339053,1020.42,-199.8803,-94.4053,-105.475
S-35-tBu-C4-TUNEPHOS_2,CONF_0334,-4341.39000380005,-4345.31381356994,-4345.3626177384,-58.57891068,-52.37823202,-54.95981489,-29.42824065,-46.61694615,1021.04,-200.7136,-94.7228,-105.9908
S-35-tBu-C4-TUNEPHOS_2,CONF_0335,-4341.38997449933,-4345.31378627595,-4345.3625954884,-58.52240347,-52.35035054,-54.93184875,-29.45879998,-46.59812911,1020.92,-200.6838,-94.7145,-105.9692
S-35-tBu-C4-TUNEPHOS_2,CONF_0347,-4341.39083982025,-4345.31442343287,-4345.363150923,-58.4938581,-52.28564578,-54.8862342,-29.30659374,-46.54658167,1020.96,-201.0792,-94.9683,-106.1109
S-35-tBu-C4-TUNEPHOS_2,CONF_0350,-4341.38916786522,-4345.31289159645,-4345.361471318,-58.36494011,-52.15009405,-54.72724762,-29.27137583,-46.48272485,1020.23,-200.2475,-94.5551,-105.6924
S-35-tBu-C4-TUNEPHOS_2,CONF_0353,-4341.38838464253,-4345.31215578366,-4345.3602497033,-57.87323953,-51.77197586,-54.2690179,-29.21138535,-46.01896563,1020.54,-199.9633,-94.2638,-105.6994
S-35-tBu-C4-TUNEPHOS_2,CONF_0354,-4341.38929017386,-4345.31288338735,-4345.3611804765,-58.28165675,-52.04450815,-54.5849983,-29.14585979,-46.29554296,1020.48,-200.4268,-94.5827,-105.8441
S-35-tBu-C4-TUNEPHOS_2,CONF_0355,-4341.38928617041,-4345.31287965993,-4345.3611889999,-58.27511934,-52.03237336,-54.57083348,-29.13638004,-46.28163062,1020.54,-200.4322,-94.5924,-105.8398
S-35-tBu-C4-TUNEPHOS_2,CONF_0361,-4341.38704411008,-4345.31151146822,-4345.3595915282,-57.96813973,-51.82170986,-54.36972079,-29.08076728,-46.0466833,1019.81,-199.0539,-93.9478,-105.1061
S-35-tBu-C4-TUNEPHOS_2,CONF_0373,-4341.391221118,-4345.31466223873,-4345.3631473414,-58.362285,-52.13954937,-54.72867883,-29.19363155,-46.4263696,1020.22,-201.7586,-95.311,-106.4476
S-35-tBu-C4-TUNEPHOS_2,CONF_0374,-4341.39130366665,-4345.31473799111,-4345.3632172228,-58.44922361,-52.1977224,-54.79371991,-29.17097993,-46.46563211,1020.93,-201.7815,-95.3245,-106.457
